dataset;method;cls;nr_events;metric;score
sepsis_cases_1;all_index;LR;1;-1;auc;0.44204636290967225
sepsis_cases_1;all_index;LR;2;-1;auc;0.46203037569944044
sepsis_cases_1;all_index;LR;3;-1;auc;0.4684252597921662
sepsis_cases_1;all_index;LR;4;-1;auc;0.44844124700239807
sepsis_cases_1;all_index;LR;5;-1;auc;0.4840127897681854
sepsis_cases_1;all_index;LR;6;-1;auc;0.5103916866506795
sepsis_cases_1;all_index;LR;7;-1;auc;0.4960031974420463
sepsis_cases_1;all_index;LR;8;-1;auc;0.5267785771382894
sepsis_cases_1;all_index;LR;9;-1;auc;0.5326797385620915
sepsis_cases_1;all_index;LR;10;-1;auc;0.5505804311774462
sepsis_cases_1;all_index;LR;11;-1;auc;0.5215000000000001
sepsis_cases_1;all_index;LR;12;-1;auc;0.5726708074534161
sepsis_cases_1;all_index;LR;13;-1;auc;0.5646464646464646
sepsis_cases_1;all_index;LR;14;-1;auc;0.5625
sepsis_cases_1;all_index;LR;15;-1;auc;0.5785714285714286
sepsis_cases_1;all_index;LR;16;-1;auc;0.5154320987654322
sepsis_cases_1;all_index;LR;17;-1;auc;0.6318181818181818
sepsis_cases_1;all_index;LR;18;-1;auc;0.2222222222222222
sepsis_cases_1;all_index;LR;19;-1;auc;0.23529411764705882
sepsis_cases_1;all_index;LR;20;-1;auc;0.25
sepsis_cases_1;all_index;LR;21;-1;auc;0.23076923076923078
sepsis_cases_1;all_index;LR;22;-1;auc;0.22727272727272724
sepsis_cases_1;all_index;LR;23;-1;auc;0.2368421052631579
sepsis_cases_1;all_index;LR;24;-1;auc;0.14705882352941174
sepsis_cases_1;all_index;LR;25;-1;auc;0.16666666666666669
sepsis_cases_1;all_index;LR;26;-1;auc;0.14285714285714285
sepsis_cases_1;all_index;LR;27;-1;auc;0.14285714285714285
sepsis_cases_1;all_index;LR;28;-1;auc;0.11538461538461536
sepsis_cases_1;all_index;LR;29;-1;auc;0.09090909090909094
sepsis_cases_1;all_index;LR;-1;auc;0.4872957775482346
event columns:;610;  case columns:;183;  control columns:;233
parsimony event;0.9950819672131147;parsimony case;1.0;parsimony control;1.0
FC event;0.5583634175691937;FC case;0.04773365423184918;FC control;0.019253910950661854
monotonicity;1
